"vx","vy","Points:0","Points:1","Points:2"
-1.0924724579e+01,1.2505827904e+01,-8.2995195312e+04,-1.1741567500e+06,0.0000000000e+00
-1.0918400764e+01,1.2516857147e+01,-8.2962312500e+04,-1.1741943750e+06,0.0000000000e+00
-1.0912402153e+01,1.2526304245e+01,-8.2929460938e+04,-1.1742321250e+06,0.0000000000e+00
-1.0906729698e+01,1.2534169197e+01,-8.2896625000e+04,-1.1742698750e+06,0.0000000000e+00
-1.0901381493e+01,1.2540452003e+01,-8.2863820312e+04,-1.1743075000e+06,0.0000000000e+00
-1.0896358490e+01,1.2545152664e+01,-8.2831023438e+04,-1.1743452500e+06,0.0000000000e+00
-1.0891659737e+01,1.2548273087e+01,-8.2798242188e+04,-1.1743830000e+06,0.0000000000e+00
-1.0887284279e+01,1.2549811363e+01,-8.2765468750e+04,-1.1744207500e+06,0.0000000000e+00
-1.0883232117e+01,1.2549769402e+01,-8.2732710938e+04,-1.1744586250e+06,0.0000000000e+00
-1.0879503250e+01,1.2548145294e+01,-8.2699953125e+04,-1.1744963750e+06,0.0000000000e+00
-1.0877480507e+01,1.2538347244e+01,-8.2667195312e+04,-1.1745341250e+06,0.0000000000e+00
-1.0875543594e+01,1.2528489113e+01,-8.2634421875e+04,-1.1745718750e+06,0.0000000000e+00
-1.0873524666e+01,1.2519389153e+01,-8.2601640625e+04,-1.1746096250e+06,0.0000000000e+00
-1.0871423721e+01,1.2511048317e+01,-8.2568851562e+04,-1.1746473750e+06,0.0000000000e+00
-1.0869240761e+01,1.2503463745e+01,-8.2536046875e+04,-1.1746851250e+06,0.0000000000e+00
-1.0866977692e+01,1.2496638298e+01,-8.2503242188e+04,-1.1747228750e+06,0.0000000000e+00
-1.0864312172e+01,1.2487062454e+01,-8.2470429688e+04,-1.1747606250e+06,0.0000000000e+00
-1.0861651421e+01,1.2476776123e+01,-8.2437601562e+04,-1.1747982500e+06,0.0000000000e+00
-1.0859036446e+01,1.2466110229e+01,-8.2404765625e+04,-1.1748360000e+06,0.0000000000e+00
-1.0856468201e+01,1.2455061913e+01,-8.2371921875e+04,-1.1748737500e+06,0.0000000000e+00
-1.0853946686e+01,1.2443634033e+01,-8.2339062500e+04,-1.1749113750e+06,0.0000000000e+00
-1.0851469994e+01,1.2431824684e+01,-8.2306187500e+04,-1.1749491250e+06,0.0000000000e+00
-1.0849039078e+01,1.2419633865e+01,-8.2273304688e+04,-1.1749867500e+06,0.0000000000e+00
-1.0845201492e+01,1.2415029526e+01,-8.2240406250e+04,-1.1750243750e+06,0.0000000000e+00
-1.0840563774e+01,1.2415482521e+01,-8.2207515625e+04,-1.1750620000e+06,0.0000000000e+00
-1.0835905075e+01,1.2416892052e+01,-8.2174632812e+04,-1.1750997500e+06,0.0000000000e+00
-1.0831225395e+01,1.2419258118e+01,-8.2141765625e+04,-1.1751373750e+06,0.0000000000e+00
-1.0826525688e+01,1.2422580719e+01,-8.2108906250e+04,-1.1751751250e+06,0.0000000000e+00
-1.0821805954e+01,1.2426860809e+01,-8.2076062500e+04,-1.1752127500e+06,0.0000000000e+00
-1.0817066193e+01,1.2432097435e+01,-8.2043234375e+04,-1.1752505000e+06,0.0000000000e+00
-1.0812305450e+01,1.2438292503e+01,-8.2010421875e+04,-1.1752882500e+06,0.0000000000e+00
-1.0807648659e+01,1.2447072029e+01,-8.1977632812e+04,-1.1753260000e+06,0.0000000000e+00
-1.0802924156e+01,1.2457028389e+01,-8.1944859375e+04,-1.1753637500e+06,0.0000000000e+00
-1.0798054695e+01,1.2467301369e+01,-8.1912117188e+04,-1.1754015000e+06,0.0000000000e+00
-1.0793040276e+01,1.2477890968e+01,-8.1879390625e+04,-1.1754393750e+06,0.0000000000e+00
-1.0787880898e+01,1.2488798141e+01,-8.1846695312e+04,-1.1754771250e+06,0.0000000000e+00
-1.0782457352e+01,1.2497429848e+01,-8.1814023438e+04,-1.1755150000e+06,0.0000000000e+00
-1.0777069092e+01,1.2501087189e+01,-8.1781367188e+04,-1.1755528750e+06,0.0000000000e+00
-1.0772058487e+01,1.2503143311e+01,-8.1748726562e+04,-1.1755907500e+06,0.0000000000e+00
-1.0767423630e+01,1.2503599167e+01,-8.1716093750e+04,-1.1756286250e+06,0.0000000000e+00
-1.0763165474e+01,1.2502454758e+01,-8.1683468750e+04,-1.1756665000e+06,0.0000000000e+00
-1.0759284019e+01,1.2499710083e+01,-8.1650851562e+04,-1.1757043750e+06,0.0000000000e+00
-1.0755777359e+01,1.2495365143e+01,-8.1618234375e+04,-1.1757422500e+06,0.0000000000e+00
-1.0752646446e+01,1.2489420891e+01,-8.1585609375e+04,-1.1757801250e+06,0.0000000000e+00
-1.0749890327e+01,1.2481875420e+01,-8.1552984375e+04,-1.1758181250e+06,0.0000000000e+00
-1.0747509956e+01,1.2472729683e+01,-8.1520351562e+04,-1.1758560000e+06,0.0000000000e+00
-1.0745452881e+01,1.2460623741e+01,-8.1487710938e+04,-1.1758938750e+06,0.0000000000e+00
-1.0743322372e+01,1.2445521355e+01,-8.1455046875e+04,-1.1759316250e+06,0.0000000000e+00
-1.0741039276e+01,1.2430057526e+01,-8.1422367188e+04,-1.1759695000e+06,0.0000000000e+00
-1.0738472939e+01,1.2415699005e+01,-8.1389664062e+04,-1.1760073750e+06,0.0000000000e+00
-1.0735220909e+01,1.2408074379e+01,-8.1356953125e+04,-1.1760451250e+06,0.0000000000e+00
-1.0731834412e+01,1.2401803970e+01,-8.1324234375e+04,-1.1760830000e+06,0.0000000000e+00
-1.0728312492e+01,1.2396885872e+01,-8.1291515625e+04,-1.1761207500e+06,0.0000000000e+00
-1.0724655151e+01,1.2393321991e+01,-8.1258796875e+04,-1.1761586250e+06,0.0000000000e+00
-1.0720864296e+01,1.2391113281e+01,-8.1226078125e+04,-1.1761963750e+06,0.0000000000e+00
-1.0716938019e+01,1.2390260696e+01,-8.1193367188e+04,-1.1762342500e+06,0.0000000000e+00
-1.0712878227e+01,1.2390764236e+01,-8.1160664062e+04,-1.1762720000e+06,0.0000000000e+00
-1.0708683968e+01,1.2392623901e+01,-8.1127968750e+04,-1.1763098750e+06,0.0000000000e+00
-1.0704356194e+01,1.2395841599e+01,-8.1095281250e+04,-1.1763477500e+06,0.0000000000e+00
-1.0699894905e+01,1.2400416374e+01,-8.1062609375e+04,-1.1763855000e+06,0.0000000000e+00
-1.0695300102e+01,1.2406350136e+01,-8.1029953125e+04,-1.1764233750e+06,0.0000000000e+00
-1.0690550804e+01,1.2413916588e+01,-8.0997312500e+04,-1.1764612500e+06,0.0000000000e+00
-1.0685539246e+01,1.2425157547e+01,-8.0964703125e+04,-1.1764992500e+06,0.0000000000e+00
-1.0679691315e+01,1.2441596031e+01,-8.0932117188e+04,-1.1765371250e+06,0.0000000000e+00
-1.0673911095e+01,1.2455954552e+01,-8.0899562500e+04,-1.1765751250e+06,0.0000000000e+00
-1.0668218613e+01,1.2468093872e+01,-8.0867046875e+04,-1.1766130000e+06,0.0000000000e+00
-1.0662612915e+01,1.2478013992e+01,-8.0834554688e+04,-1.1766510000e+06,0.0000000000e+00
-1.0657094002e+01,1.2485715866e+01,-8.0802078125e+04,-1.1766891250e+06,0.0000000000e+00
-1.0651660919e+01,1.2491196632e+01,-8.0769625000e+04,-1.1767271250e+06,0.0000000000e+00
-1.0646314621e+01,1.2494457245e+01,-8.0737195312e+04,-1.1767651250e+06,0.0000000000e+00
-1.0641054153e+01,1.2495495796e+01,-8.0704773438e+04,-1.1768032500e+06,0.0000000000e+00
-1.0635878563e+01,1.2494312286e+01,-8.0672359375e+04,-1.1768412500e+06,0.0000000000e+00
-1.0630789757e+01,1.2490904808e+01,-8.0639953125e+04,-1.1768793750e+06,0.0000000000e+00
-1.0625785828e+01,1.2485271454e+01,-8.0607546875e+04,-1.1769175000e+06,0.0000000000e+00
-1.0620865822e+01,1.2477412224e+01,-8.0575132812e+04,-1.1769555000e+06,0.0000000000e+00
-1.0616031647e+01,1.2467325211e+01,-8.0542726562e+04,-1.1769936250e+06,0.0000000000e+00
-1.0611133575e+01,1.2454446793e+01,-8.0510304688e+04,-1.1770316250e+06,0.0000000000e+00
-1.0605837822e+01,1.2449534416e+01,-8.0477875000e+04,-1.1770697500e+06,0.0000000000e+00
-1.0600373268e+01,1.2448077202e+01,-8.0445453125e+04,-1.1771077500e+06,0.0000000000e+00
-1.0594899178e+01,1.2446691513e+01,-8.0413039062e+04,-1.1771458750e+06,0.0000000000e+00
-1.0589414597e+01,1.2445377350e+01,-8.0380632812e+04,-1.1771838750e+06,0.0000000000e+00
-1.0583920479e+01,1.2444133759e+01,-8.0348234375e+04,-1.1772220000e+06,0.0000000000e+00
-1.0578416824e+01,1.2442961693e+01,-8.0315851562e+04,-1.1772601250e+06,0.0000000000e+00
-1.0572903633e+01,1.2441861153e+01,-8.0283468750e+04,-1.1772982500e+06,0.0000000000e+00
-1.0567380905e+01,1.2440831184e+01,-8.0251093750e+04,-1.1773362500e+06,0.0000000000e+00
-1.0561848640e+01,1.2439873695e+01,-8.0218726562e+04,-1.1773743750e+06,0.0000000000e+00
-1.0556305885e+01,1.2438986778e+01,-8.0186375000e+04,-1.1774125000e+06,0.0000000000e+00
-1.0550753593e+01,1.2438171387e+01,-8.0154023438e+04,-1.1774506250e+06,0.0000000000e+00
-1.0545192719e+01,1.2437427521e+01,-8.0121687500e+04,-1.1774887500e+06,0.0000000000e+00
-1.0539052963e+01,1.2436613083e+01,-8.0089351562e+04,-1.1775268750e+06,0.0000000000e+00
-1.0532480240e+01,1.2435841560e+01,-8.0057031250e+04,-1.1775651250e+06,0.0000000000e+00
-1.0525677681e+01,1.2435173988e+01,-8.0024726562e+04,-1.1776032500e+06,0.0000000000e+00
-1.0518857002e+01,1.2433655739e+01,-7.9992429688e+04,-1.1776413750e+06,0.0000000000e+00
-1.0512819290e+01,1.2429061890e+01,-7.9960132812e+04,-1.1776796250e+06,0.0000000000e+00
-1.0507081985e+01,1.2424465179e+01,-7.9927843750e+04,-1.1777177500e+06,0.0000000000e+00
-1.0501645088e+01,1.2419864655e+01,-7.9895562500e+04,-1.1777560000e+06,0.0000000000e+00
-1.0496508598e+01,1.2415262222e+01,-7.9863281250e+04,-1.1777941250e+06,0.0000000000e+00
-1.0491671562e+01,1.2410655022e+01,-7.9831000000e+04,-1.1778322500e+06,0.0000000000e+00
-1.0487134933e+01,1.2406044960e+01,-7.9798718750e+04,-1.1778705000e+06,0.0000000000e+00
-1.0482898712e+01,1.2401431084e+01,-7.9766437500e+04,-1.1779086250e+06,0.0000000000e+00
-1.0478961945e+01,1.2396814346e+01,-7.9734164062e+04,-1.1779468750e+06,0.0000000000e+00
-1.0475325584e+01,1.2392193794e+01,-7.9701882812e+04,-1.1779850000e+06,0.0000000000e+00
-1.0471844673e+01,1.2386138916e+01,-7.9669601562e+04,-1.1780232500e+06,0.0000000000e+00
-1.0468017578e+01,1.2379490852e+01,-7.9637320312e+04,-1.1780613750e+06,0.0000000000e+00
-1.0463800430e+01,1.2373251915e+01,-7.9605039062e+04,-1.1780996250e+06,0.0000000000e+00
-1.0459195137e+01,1.2367420197e+01,-7.9572750000e+04,-1.1781377500e+06,0.0000000000e+00
-1.0454199791e+01,1.2361997604e+01,-7.9540460938e+04,-1.1781760000e+06,0.0000000000e+00
-1.0448816299e+01,1.2356984138e+01,-7.9508179688e+04,-1.1782141250e+06,0.0000000000e+00
-1.0441837311e+01,1.2354037285e+01,-7.9475898438e+04,-1.1782522500e+06,0.0000000000e+00
-1.0434730530e+01,1.2350502014e+01,-7.9443625000e+04,-1.1782905000e+06,0.0000000000e+00
-1.0428004265e+01,1.2345588684e+01,-7.9411359375e+04,-1.1783287500e+06,0.0000000000e+00
-1.0421657562e+01,1.2339298248e+01,-7.9379093750e+04,-1.1783668750e+06,0.0000000000e+00
-1.0415688515e+01,1.2331630707e+01,-7.9346828125e+04,-1.1784051250e+06,0.0000000000e+00
-1.0410099983e+01,1.2322586060e+01,-7.9314570312e+04,-1.1784432500e+06,0.0000000000e+00
-1.0404889107e+01,1.2312163353e+01,-7.9282296875e+04,-1.1784815000e+06,0.0000000000e+00
-1.0400084496e+01,1.2304387093e+01,-7.9250023438e+04,-1.1785196250e+06,0.0000000000e+00
-1.0395210266e+01,1.2301198959e+01,-7.9217742188e+04,-1.1785578750e+06,0.0000000000e+00
-1.0390091896e+01,1.2299508095e+01,-7.9185476562e+04,-1.1785960000e+06,0.0000000000e+00
-1.0384727478e+01,1.2299314499e+01,-7.9153210938e+04,-1.1786342500e+06,0.0000000000e+00
-1.0379118919e+01,1.2300619125e+01,-7.9120960938e+04,-1.1786725000e+06,0.0000000000e+00
-1.0373265266e+01,1.2303421021e+01,-7.9088726562e+04,-1.1787106250e+06,0.0000000000e+00
-1.0367166519e+01,1.2307720184e+01,-7.9056507812e+04,-1.1787488750e+06,0.0000000000e+00
-1.0360824585e+01,1.2313518524e+01,-7.9024304688e+04,-1.1787871250e+06,0.0000000000e+00
-1.0354413033e+01,1.2322769165e+01,-7.8992125000e+04,-1.1788253750e+06,0.0000000000e+00
-1.0348484039e+01,1.2338628769e+01,-7.8959976562e+04,-1.1788637500e+06,0.0000000000e+00
-1.0342615128e+01,1.2354508400e+01,-7.8927859375e+04,-1.1789020000e+06,0.0000000000e+00
-1.0336807251e+01,1.2370407104e+01,-7.8895781250e+04,-1.1789403750e+06,0.0000000000e+00
-1.0331059456e+01,1.2386325836e+01,-7.8863742188e+04,-1.1789787500e+06,0.0000000000e+00
-1.0326139450e+01,1.2399099350e+01,-7.8831734375e+04,-1.1790172500e+06,0.0000000000e+00
-1.0322413445e+01,1.2405688286e+01,-7.8799742188e+04,-1.1790556250e+06,0.0000000000e+00
-1.0319005966e+01,1.2409122467e+01,-7.8767765625e+04,-1.1790941250e+06,0.0000000000e+00
-1.0315914154e+01,1.2409404755e+01,-7.8735804688e+04,-1.1791325000e+06,0.0000000000e+00
-1.0313139915e+01,1.2406536102e+01,-7.8703843750e+04,-1.1791710000e+06,0.0000000000e+00
-1.0310682297e+01,1.2400517464e+01,-7.8671875000e+04,-1.1792093750e+06,0.0000000000e+00
-1.0308539391e+01,1.2391348839e+01,-7.8639906250e+04,-1.1792478750e+06,0.0000000000e+00
-1.0306712151e+01,1.2379031181e+01,-7.8607921875e+04,-1.1792862500e+06,0.0000000000e+00
-1.0305198669e+01,1.2363564491e+01,-7.8575921875e+04,-1.1793247500e+06,0.0000000000e+00
-1.0303999901e+01,1.2344948769e+01,-7.8543890625e+04,-1.1793631250e+06,0.0000000000e+00
-1.0303114891e+01,1.2323182106e+01,-7.8511835938e+04,-1.1794015000e+06,0.0000000000e+00
-1.0301815033e+01,1.2304099083e+01,-7.8479750000e+04,-1.1794398750e+06,0.0000000000e+00
-1.0300110817e+01,1.2288603783e+01,-7.8447640625e+04,-1.1794781250e+06,0.0000000000e+00
-1.0296814919e+01,1.2287108421e+01,-7.8415515625e+04,-1.1795165000e+06,0.0000000000e+00
-1.0291473389e+01,1.2302851677e+01,-7.8383421875e+04,-1.1795547500e+06,0.0000000000e+00
-1.0286159515e+01,1.2318061829e+01,-7.8351359375e+04,-1.1795931250e+06,0.0000000000e+00
-1.0280875206e+01,1.2332741737e+01,-7.8319320312e+04,-1.1796315000e+06,0.0000000000e+00
-1.0275618553e+01,1.2346888542e+01,-7.8287320312e+04,-1.1796700000e+06,0.0000000000e+00
-1.0270390511e+01,1.2360504150e+01,-7.8255351562e+04,-1.1797083750e+06,0.0000000000e+00
-1.0265191078e+01,1.2373588562e+01,-7.8223414062e+04,-1.1797468750e+06,0.0000000000e+00
-1.0260020256e+01,1.2386139870e+01,-7.8191507812e+04,-1.1797853750e+06,0.0000000000e+00
-1.0254878044e+01,1.2398159981e+01,-7.8159625000e+04,-1.1798238750e+06,0.0000000000e+00
-1.0249763489e+01,1.2409646988e+01,-7.8127765625e+04,-1.1798623750e+06,0.0000000000e+00
-1.0244676590e+01,1.2420602798e+01,-7.8095937500e+04,-1.1799010000e+06,0.0000000000e+00
-1.0239619255e+01,1.2431025505e+01,-7.8064140625e+04,-1.1799396250e+06,0.0000000000e+00
-1.0234589577e+01,1.2440915108e+01,-7.8032359375e+04,-1.1799781250e+06,0.0000000000e+00
-1.0229979515e+01,1.2450550079e+01,-7.8000609375e+04,-1.1800167500e+06,0.0000000000e+00
-1.0224614143e+01,1.2467035294e+01,-7.7968882812e+04,-1.1800555000e+06,0.0000000000e+00
-1.0219655991e+01,1.2481399536e+01,-7.7937195312e+04,-1.1800941250e+06,0.0000000000e+00
-1.0215131760e+01,1.2493497849e+01,-7.7905531250e+04,-1.1801328750e+06,0.0000000000e+00
-1.0211041451e+01,1.2503332138e+01,-7.7873890625e+04,-1.1801715000e+06,0.0000000000e+00
-1.0207385063e+01,1.2510900497e+01,-7.7842273438e+04,-1.1802102500e+06,0.0000000000e+00
-1.0204160690e+01,1.2516203880e+01,-7.7810671875e+04,-1.1802490000e+06,0.0000000000e+00
-1.0201369286e+01,1.2519242287e+01,-7.7779085938e+04,-1.1802877500e+06,0.0000000000e+00
-1.0199008942e+01,1.2520013809e+01,-7.7747507812e+04,-1.1803265000e+06,0.0000000000e+00
-1.0197079659e+01,1.2518519402e+01,-7.7715929688e+04,-1.1803652500e+06,0.0000000000e+00
-1.0195582390e+01,1.2514757156e+01,-7.7684343750e+04,-1.1804041250e+06,0.0000000000e+00
-1.0194514275e+01,1.2508727074e+01,-7.7652765625e+04,-1.1804428750e+06,0.0000000000e+00
-1.0193877220e+01,1.2500425339e+01,-7.7621171875e+04,-1.1804816250e+06,0.0000000000e+00
-1.0193024635e+01,1.2487272263e+01,-7.7589562500e+04,-1.1805203750e+06,0.0000000000e+00
-1.0191549301e+01,1.2472179413e+01,-7.7557937500e+04,-1.1805590000e+06,0.0000000000e+00
-1.0189888000e+01,1.2458314896e+01,-7.7526289062e+04,-1.1805977500e+06,0.0000000000e+00
-1.0187837601e+01,1.2446368217e+01,-7.7494625000e+04,-1.1806365000e+06,0.0000000000e+00
-1.0184798241e+01,1.2438337326e+01,-7.7462953125e+04,-1.1806751250e+06,0.0000000000e+00
-1.0181891441e+01,1.2430364609e+01,-7.7431273438e+04,-1.1807138750e+06,0.0000000000e+00
-1.0179119110e+01,1.2422452927e+01,-7.7399585938e+04,-1.1807525000e+06,0.0000000000e+00
-1.0176480293e+01,1.2414599419e+01,-7.7367890625e+04,-1.1807912500e+06,0.0000000000e+00
-1.0173974991e+01,1.2406805992e+01,-7.7336187500e+04,-1.1808298750e+06,0.0000000000e+00
-1.0171603203e+01,1.2399072647e+01,-7.7304484375e+04,-1.1808685000e+06,0.0000000000e+00
-1.0169364929e+01,1.2391398430e+01,-7.7272765625e+04,-1.1809071250e+06,0.0000000000e+00
-1.0167261124e+01,1.2383784294e+01,-7.7241039062e+04,-1.1809458750e+06,0.0000000000e+00
-1.0165290833e+01,1.2376230240e+01,-7.7209312500e+04,-1.1809845000e+06,0.0000000000e+00
-1.0163269997e+01,1.2365971565e+01,-7.7177570312e+04,-1.1810231250e+06,0.0000000000e+00
-1.0161234856e+01,1.2354765892e+01,-7.7145812500e+04,-1.1810617500e+06,0.0000000000e+00
-1.0159303665e+01,1.2344685555e+01,-7.7114046875e+04,-1.1811003750e+06,0.0000000000e+00
-1.0157477379e+01,1.2335732460e+01,-7.7082273438e+04,-1.1811388750e+06,0.0000000000e+00
-1.0155755043e+01,1.2327904701e+01,-7.7050484375e+04,-1.1811775000e+06,0.0000000000e+00
-1.0154136658e+01,1.2321203232e+01,-7.7018687500e+04,-1.1812161250e+06,0.0000000000e+00
-1.0152068138e+01,1.2317199707e+01,-7.6986890625e+04,-1.1812547500e+06,0.0000000000e+00
-1.0149146080e+01,1.2315914154e+01,-7.6955085938e+04,-1.1812932500e+06,0.0000000000e+00
-1.0146094322e+01,1.2314837456e+01,-7.6923289062e+04,-1.1813318750e+06,0.0000000000e+00
-1.0142911911e+01,1.2313968658e+01,-7.6891500000e+04,-1.1813705000e+06,0.0000000000e+00
-1.0139598846e+01,1.2313309669e+01,-7.6859710938e+04,-1.1814090000e+06,0.0000000000e+00
-1.0136156082e+01,1.2312857628e+01,-7.6827929688e+04,-1.1814476250e+06,0.0000000000e+00
-1.0132582664e+01,1.2312614441e+01,-7.6796156250e+04,-1.1814862500e+06,0.0000000000e+00
-1.0127489090e+01,1.2320512772e+01,-7.6764390625e+04,-1.1815248750e+06,0.0000000000e+00
-1.0121679306e+01,1.2332887650e+01,-7.6732656250e+04,-1.1815635000e+06,0.0000000000e+00
-1.0115963936e+01,1.2345328331e+01,-7.6700953125e+04,-1.1816021250e+06,0.0000000000e+00
-1.0110342026e+01,1.2357835770e+01,-7.6669281250e+04,-1.1816408750e+06,0.0000000000e+00
-1.0104813576e+01,1.2370409012e+01,-7.6637632812e+04,-1.1816796250e+06,0.0000000000e+00
-1.0099378586e+01,1.2383048058e+01,-7.6606015625e+04,-1.1817182500e+06,0.0000000000e+00
-1.0094036102e+01,1.2395753860e+01,-7.6574429688e+04,-1.1817571250e+06,0.0000000000e+00
-1.0088788033e+01,1.2408525467e+01,-7.6542875000e+04,-1.1817958750e+06,0.0000000000e+00
-1.0083632469e+01,1.2421362877e+01,-7.6511343750e+04,-1.1818346250e+06,0.0000000000e+00
-1.0078104019e+01,1.2428977966e+01,-7.6479843750e+04,-1.1818735000e+06,0.0000000000e+00
-1.0072463036e+01,1.2432046890e+01,-7.6448359375e+04,-1.1819123750e+06,0.0000000000e+00
-1.0066985130e+01,1.2433183670e+01,-7.6416890625e+04,-1.1819511250e+06,0.0000000000e+00
-1.0061669350e+01,1.2432389259e+01,-7.6385429688e+04,-1.1819900000e+06,0.0000000000e+00
-1.0057847023e+01,1.2418732643e+01,-7.6353968750e+04,-1.1820288750e+06,0.0000000000e+00
-1.0054550171e+01,1.2402426720e+01,-7.6322492188e+04,-1.1820677500e+06,0.0000000000e+00
-1.0051306725e+01,1.2387681961e+01,-7.6291000000e+04,-1.1821066250e+06,0.0000000000e+00
-1.0048117638e+01,1.2374498367e+01,-7.6259484375e+04,-1.1821453750e+06,0.0000000000e+00
-1.0044983864e+01,1.2362875938e+01,-7.6227960938e+04,-1.1821842500e+06,0.0000000000e+00
-1.0041904449e+01,1.2352815628e+01,-7.6196429688e+04,-1.1822230000e+06,0.0000000000e+00
-1.0038879395e+01,1.2344316483e+01,-7.6164882812e+04,-1.1822618750e+06,0.0000000000e+00
-1.0035911560e+01,1.2337379456e+01,-7.6133335938e+04,-1.1823006250e+06,0.0000000000e+00
-1.0032999039e+01,1.2332003593e+01,-7.6101781250e+04,-1.1823393750e+06,0.0000000000e+00
-1.0030141830e+01,1.2328187943e+01,-7.6070226562e+04,-1.1823781250e+06,0.0000000000e+00
-1.0027341843e+01,1.2325934410e+01,-7.6038671875e+04,-1.1824170000e+06,0.0000000000e+00
-1.0024599075e+01,1.2325240135e+01,-7.6007117188e+04,-1.1824557500e+06,0.0000000000e+00
-1.0022079468e+01,1.2325953484e+01,-7.5975570312e+04,-1.1824945000e+06,0.0000000000e+00
-1.0016852379e+01,1.2336483002e+01,-7.5944039062e+04,-1.1825333750e+06,0.0000000000e+00
-1.0011352539e+01,1.2346866608e+01,-7.5912539062e+04,-1.1825721250e+06,0.0000000000e+00
-1.0006038666e+01,1.2355378151e+01,-7.5881062500e+04,-1.1826110000e+06,0.0000000000e+00
-1.0000912666e+01,1.2362017632e+01,-7.5849601562e+04,-1.1826498750e+06,0.0000000000e+00
-9.9959735870e+00,1.2366785049e+01,-7.5818164062e+04,-1.1826887500e+06,0.0000000000e+00
-9.9912204742e+00,1.2369680405e+01,-7.5786742188e+04,-1.1827276250e+06,0.0000000000e+00
-9.9866542816e+00,1.2370703697e+01,-7.5755328125e+04,-1.1827665000e+06,0.0000000000e+00
-9.9822740555e+00,1.2369854927e+01,-7.5723921875e+04,-1.1828055000e+06,0.0000000000e+00
-9.9780797958e+00,1.2367134094e+01,-7.5692523438e+04,-1.1828443750e+06,0.0000000000e+00
-9.9740715027e+00,1.2362541199e+01,-7.5661132812e+04,-1.1828832500e+06,0.0000000000e+00
-9.9702491760e+00,1.2356074333e+01,-7.5629734375e+04,-1.1829222500e+06,0.0000000000e+00
-9.9666118622e+00,1.2347733498e+01,-7.5598328125e+04,-1.1829611250e+06,0.0000000000e+00
-9.9631595612e+00,1.2337518692e+01,-7.5566921875e+04,-1.1830000000e+06,0.0000000000e+00
-9.9595909119e+00,1.2337131500e+01,-7.5535515625e+04,-1.1830388750e+06,0.0000000000e+00
-9.9559841156e+00,1.2337658882e+01,-7.5504109375e+04,-1.1830778750e+06,0.0000000000e+00
-9.9522457123e+00,1.2340085983e+01,-7.5472718750e+04,-1.1831167500e+06,0.0000000000e+00
-9.9485216141e+00,1.2343098640e+01,-7.5441328125e+04,-1.1831556250e+06,0.0000000000e+00
-9.9448299408e+00,1.2346513748e+01,-7.5409960938e+04,-1.1831946250e+06,0.0000000000e+00
-9.9411706924e+00,1.2350332260e+01,-7.5378601562e+04,-1.1832335000e+06,0.0000000000e+00
-9.9375448227e+00,1.2354555130e+01,-7.5347257812e+04,-1.1832725000e+06,0.0000000000e+00
-9.9339513779e+00,1.2359181404e+01,-7.5315929688e+04,-1.1833115000e+06,0.0000000000e+00
-9.9303903580e+00,1.2364211082e+01,-7.5284609375e+04,-1.1833505000e+06,0.0000000000e+00
-9.9268617630e+00,1.2369645119e+01,-7.5253304688e+04,-1.1833893750e+06,0.0000000000e+00
-9.9233665466e+00,1.2375482559e+01,-7.5222023438e+04,-1.1834283750e+06,0.0000000000e+00
-9.9199037552e+00,1.2381725311e+01,-7.5190750000e+04,-1.1834675000e+06,0.0000000000e+00
-9.9163818359e+00,1.2386627197e+01,-7.5159492188e+04,-1.1835065000e+06,0.0000000000e+00
-9.9123926163e+00,1.2383480072e+01,-7.5128250000e+04,-1.1835455000e+06,0.0000000000e+00
-9.9083700180e+00,1.2381278992e+01,-7.5097007812e+04,-1.1835845000e+06,0.0000000000e+00
-9.9043149948e+00,1.2380025864e+01,-7.5065765625e+04,-1.1836236250e+06,0.0000000000e+00
-9.9002275467e+00,1.2379718781e+01,-7.5034531250e+04,-1.1836626250e+06,0.0000000000e+00
-9.8961067200e+00,1.2380359650e+01,-7.5003312500e+04,-1.1837016250e+06,0.0000000000e+00
-9.8915481567e+00,1.2383193970e+01,-7.4972101562e+04,-1.1837407500e+06,0.0000000000e+00
-9.8870010376e+00,1.2386020660e+01,-7.4940898438e+04,-1.1837798750e+06,0.0000000000e+00
-9.8825187683e+00,1.2388631821e+01,-7.4909710938e+04,-1.1838188750e+06,0.0000000000e+00
-9.8781023026e+00,1.2391026497e+01,-7.4878539062e+04,-1.1838580000e+06,0.0000000000e+00
-9.8737497330e+00,1.2393204689e+01,-7.4847375000e+04,-1.1838971250e+06,0.0000000000e+00
-9.8694629669e+00,1.2395166397e+01,-7.4816226562e+04,-1.1839362500e+06,0.0000000000e+00
-9.8652410507e+00,1.2396911621e+01,-7.4785085938e+04,-1.1839753750e+06,0.0000000000e+00
-9.8610134125e+00,1.2397176743e+01,-7.4753960938e+04,-1.1840145000e+06,0.0000000000e+00
-9.8564863205e+00,1.2395995140e+01,-7.4722835938e+04,-1.1840536250e+06,0.0000000000e+00
-9.8516664505e+00,1.2395952225e+01,-7.4691718750e+04,-1.1840927500e+06,0.0000000000e+00
-9.8465547562e+00,1.2397047997e+01,-7.4660617188e+04,-1.1841318750e+06,0.0000000000e+00
-9.8411521912e+00,1.2399283409e+01,-7.4629523438e+04,-1.1841710000e+06,0.0000000000e+00
-9.8354568481e+00,1.2402655602e+01,-7.4598453125e+04,-1.1842102500e+06,0.0000000000e+00
